@relation 'P1BotAgent-freq_1-1803_120855-training-weka.filters.unsupervised.attribute.Remove-R1-8,21-26,33-36,38-40'

@attribute nearestEnemyLeftDistance numeric
@attribute nearestEnemyLef_X numeric
@attribute nearestEnemyLeft_Y numeric
@attribute nearestEnemyRightDistance numeric
@attribute nearestEnemyRight_X numeric
@attribute nearestEnemyRight_Y numeric
@attribute nearestBlockLeftDistance numeric
@attribute nearestBlockLeft_X numeric
@attribute nearestBlockLeft_Y numeric
@attribute nearestBlockRightDistance numeric
@attribute nearestBlockRight_X numeric
@attribute nearestBlockRight_Y numeric
@attribute enemyNearRight {0,1}
@attribute blockNearRight {0,1}
@attribute enemyAheadOnFloorHeight {0,1}
@attribute blockAheadOnFloorHeight {0,1}
@attribute isMarioOnGround {0,1}
@attribute isMarioAbleToJump {0,1}
@attribute isSlopeDown {0,1}
@attribute actionKey {0,1,2,3}

@data
12.728,0,0,4,13,9,12.728,0,0,6,15,9,0,0,0,1,1,1,0,2
12.728,0,0,3,12,9,12.728,0,0,5,14,9,0,0,0,1,1,1,0,2
12.728,0,0,3,12,9,12.728,0,0,5,14,9,0,0,0,1,1,1,0,2
12.728,0,0,3,12,9,12.728,0,0,5,14,9,0,0,0,1,1,1,0,2
12.728,0,0,2,11,9,12.728,0,0,4,13,9,1,0,0,1,1,1,0,2
12.728,0,0,2,11,9,12.728,0,0,4,13,9,1,0,0,1,0,0,0,3
12.728,0,0,2.236,11,10,12.728,0,0,4,13,9,0,0,1,0,0,0,0,3
2,9,11,7.616,16,12,12.728,0,0,8.944,17,5,0,0,0,0,0,0,0,3
2,9,11,7.616,16,12,12.728,0,0,8.944,17,5,0,0,0,0,0,0,0,2
3,9,12,8.062,16,13,12.728,0,0,8.544,17,6,0,0,0,0,0,0,0,2
2.236,8,11,6.708,15,12,12.728,0,0,8.062,16,5,0,0,0,1,0,0,0,2
2.236,8,11,6.708,15,12,12.728,0,0,8.062,16,5,0,0,0,1,0,0,0,2
2.236,8,11,7.616,16,12,12.728,0,0,8.062,16,5,0,0,0,1,0,0,0,2
2.236,7,10,6.325,15,11,12.728,0,0,1,10,9,0,1,0,1,0,0,0,2
2.236,7,10,6.325,15,11,12.728,0,0,1,10,9,0,1,0,1,0,0,0,2
2,7,9,6.083,15,10,12.728,0,0,1,10,9,0,1,0,1,0,0,0,2
3,6,9,6.083,15,10,12.728,0,0,1,10,9,0,1,0,1,1,0,0,2
3,6,9,6.083,15,10,12.728,0,0,1,10,9,0,1,0,1,1,1,0,2
3,6,9,6.083,15,10,12.728,0,0,1,10,9,0,1,0,1,0,0,0,3
3.162,6,10,6.325,15,11,12.728,0,0,1,10,9,0,1,0,1,0,0,0,3
3.606,6,11,6.708,15,12,12.728,0,0,7.211,15,5,0,0,0,1,0,0,0,3
4.243,6,12,7.211,15,13,12.728,0,0,6.708,15,6,0,0,0,0,0,0,0,3
4.243,6,12,7.211,15,13,12.728,0,0,6.708,15,6,0,0,0,0,0,0,0,2
5,5,12,6.403,14,13,12.728,0,0,5.831,14,6,0,0,0,0,0,0,0,2
5,5,12,6.403,14,13,12.728,0,0,5.831,14,6,0,0,0,0,0,0,0,2
5.831,4,12,6.403,14,13,12.728,0,0,5.831,14,6,0,0,0,0,0,0,0,2
5.385,4,11,5,13,12,12.728,0,0,6.403,14,5,0,0,0,1,0,0,0,2
5.385,4,11,5,13,12,12.728,0,0,6.403,14,5,0,0,0,1,1,0,0,2
5.385,4,11,5,13,12,12.728,0,0,6.403,14,5,0,0,0,1,1,1,0,2
6.325,3,11,4.243,12,12,12.728,0,0,5.657,13,5,0,0,0,1,1,1,0,2
6.325,3,11,4.243,12,12,12.728,0,0,5.657,13,5,0,0,0,1,1,1,0,2
6.325,3,11,4.243,12,12,12.728,0,0,5.657,13,5,0,0,0,1,1,1,0,2
6.325,3,11,4.243,12,12,12.728,0,0,5.657,13,5,0,0,0,1,1,1,0,2
7.28,2,11,3.606,11,12,12.728,0,0,5,12,5,0,0,0,1,1,1,1,2
8.246,1,11,3.606,11,12,12.728,0,0,5,12,5,0,0,0,1,1,1,1,2
8.246,1,11,3.606,11,12,12.728,0,0,5,12,5,0,0,0,1,1,1,1,2
9.22,0,11,3.162,10,12,12.728,0,0,4.472,11,5,0,0,0,0,1,1,1,2
9.22,0,11,3.162,10,12,12.728,0,0,4.472,11,5,0,0,0,0,1,1,1,2
9.22,0,11,3.162,10,12,12.728,0,0,4.472,11,5,0,0,0,0,1,1,1,2
3,9,12,8.246,17,11,8,9,1,4.123,10,5,0,0,0,0,1,1,1,2
12.728,0,0,2.236,10,11,1,8,9,5.099,10,4,0,0,0,0,0,1,0,2
12.728,0,0,2.236,10,11,1,8,9,5.099,10,4,0,0,0,0,0,0,0,2
12.728,0,0,2.236,10,11,1,8,9,5.099,10,4,0,0,0,0,0,0,0,2
1,9,10,7,16,9,2,7,9,6.325,11,3,0,0,0,1,0,0,0,2
1,9,10,7,16,9,2,7,9,6.325,11,3,0,0,0,1,0,0,0,2
1,9,10,7,16,9,2,7,9,6.325,11,3,0,0,0,1,1,0,0,2
1.414,8,10,6,15,9,3,6,9,6.083,10,3,0,0,0,1,1,1,0,2
1.414,8,10,5,14,9,3,6,9,6.083,10,3,0,0,0,1,1,1,0,2
1.414,8,10,5,14,9,3,6,9,6.083,10,3,0,0,0,1,1,1,0,2
2.236,7,10,4,13,9,4,5,9,12.728,18,18,0,0,0,1,1,1,0,2
2.236,7,10,4,13,9,4,5,9,12.728,18,18,0,0,0,1,1,1,0,2
2.236,7,10,4.123,13,10,4,5,9,12.728,18,18,0,0,0,1,1,1,0,2
3.162,6,10,3.162,12,10,5,4,9,12.728,18,18,0,0,0,1,1,1,0,2
3.162,6,10,3.162,12,10,5,4,9,12.728,18,18,0,0,0,1,1,1,0,2
4.123,5,10,3.162,12,10,5,4,9,12.728,18,18,0,0,0,1,1,1,0,2
5.099,4,10,2.236,11,10,6,3,9,12.728,18,18,0,0,1,1,1,1,1,2
5.099,4,10,2.236,11,10,6,3,9,12.728,18,18,0,0,1,1,1,1,1,2
5.099,4,10,2.236,11,10,6,3,9,12.728,18,18,0,0,1,1,1,1,1,2
6.083,3,10,1.414,10,10,6.708,6,3,12.728,18,18,0,0,1,1,1,1,1,2
6.083,3,10,1.414,10,10,6.708,6,3,12.728,18,18,0,0,1,1,1,1,1,2
6.083,3,10,1.414,10,10,6.708,6,3,12.728,18,18,0,0,1,1,1,1,1,2
1,9,10,12.728,18,18,7.211,5,3,12.728,18,18,0,0,0,1,0,1,0,2
7,2,9,12.728,18,18,1,8,9,1,10,9,0,1,0,1,0,0,0,2
7.071,2,10,9,18,9,7.211,5,3,12.728,18,18,0,0,0,1,0,0,0,2
7.28,2,11,9.055,18,10,6.403,5,4,9.487,12,0,0,0,0,0,0,0,0,2
7.28,2,11,9.055,18,10,6.403,5,4,9.487,12,0,0,0,0,0,0,0,0,2
7.28,2,11,9.055,18,10,6.403,5,4,9.487,12,0,0,0,0,0,0,0,0,2
8.246,1,11,8.062,17,10,7.071,4,4,9.22,11,0,0,0,0,0,0,0,0,2
7.28,2,11,8.062,17,10,7.071,4,4,9.22,11,0,0,0,0,0,0,0,0,2
7.071,2,10,8,17,9,7.81,4,3,12.728,18,18,0,0,0,1,0,0,0,2
7.071,2,10,8,17,9,7.81,4,3,12.728,18,18,0,0,0,1,0,0,0,2
7.071,2,10,8,17,9,7.81,4,3,12.728,18,18,0,0,0,1,1,0,0,2
7.071,2,10,7,16,9,7.81,4,3,12.728,18,18,0,0,0,1,1,1,0,2
8.062,1,10,6,15,9,8.485,3,3,9,18,9,0,0,0,1,1,1,0,2
8.062,1,10,6,15,9,8.485,3,3,9,18,9,0,0,0,1,1,1,0,2
8.062,1,10,6,15,9,8.485,3,3,9,18,9,0,0,0,1,1,1,0,2
8.062,1,10,6.083,15,10,8.485,3,3,9,18,9,0,0,0,1,1,1,0,2
9.055,0,10,5.099,14,10,9.22,2,3,8,17,9,0,0,0,1,1,1,1,2
9.055,0,10,5.099,14,10,9.22,2,3,8,17,9,0,0,0,1,1,1,1,2
9.055,0,10,5.099,14,10,9.22,2,3,8,17,9,0,0,0,1,1,1,1,2
12.728,0,0,4.123,13,10,10,1,3,7,16,9,0,0,0,1,1,1,1,2
12.728,0,0,4.123,13,10,10,1,3,7,16,9,0,0,0,1,1,1,1,2
12.728,0,0,4.123,13,10,10,1,3,7,16,9,0,0,0,1,1,1,1,2
12.728,0,0,3.162,12,10,10.817,0,3,6,15,9,0,0,0,1,1,1,0,2
12.728,0,0,3,12,9,1,8,9,1,10,9,0,1,0,1,0,1,0,2
12.728,0,0,3,12,9,1,8,9,1,10,9,0,1,0,1,0,0,0,3
12.728,0,0,3,12,9,1,8,9,1,10,9,0,1,0,1,0,0,0,3
12.728,0,0,3,12,9,1,8,9,1,10,9,0,1,0,1,1,0,0,3
12.728,0,0,3,12,9,1,8,9,1,10,9,0,1,0,1,1,1,0,2
12.728,0,0,3,12,9,1,8,9,1,10,9,0,1,0,1,0,0,0,3
12.728,0,0,3.162,12,10,10.817,0,3,6,15,9,0,0,0,1,0,0,0,3
12.728,0,0,3.606,12,11,9,9,0,6,15,9,0,0,0,0,0,0,0,3
12.728,0,0,3.606,12,11,9,9,0,6,15,9,0,0,0,0,0,0,0,2
12.728,0,0,4.243,12,12,8,9,1,8.062,10,1,0,0,0,0,0,0,0,2
12.728,0,0,2.828,11,11,9,9,0,5,14,9,0,0,0,0,0,0,0,2
12.728,0,0,2.828,11,11,9,9,0,5,14,9,0,0,0,0,0,0,0,2
12.728,0,0,2.828,11,11,9,9,0,5,14,9,0,0,0,0,0,0,0,2
12.728,0,0,2.236,11,10,12.728,0,0,5,14,9,0,0,1,1,0,0,0,2
12.728,0,0,2.236,11,10,12.728,0,0,5,14,9,0,0,1,1,0,0,0,2
12.728,0,0,2.236,11,10,12.728,0,0,5,14,9,0,0,1,1,1,0,1,2
12.728,0,0,1.414,10,10,12.728,0,0,4,13,9,0,0,1,1,1,1,1,2
12.728,0,0,1.414,10,10,12.728,0,0,4,13,9,0,0,1,1,1,1,1,2
12.728,0,0,1.414,10,10,12.728,0,0,4,13,9,0,0,1,1,1,1,1,2
12.728,0,0,1.414,10,10,12.728,0,0,4,13,9,0,0,1,1,1,1,1,2
1,9,10,2,11,9,12.728,0,0,3,12,9,1,0,0,1,1,1,0,2
1,9,10,2,11,9,12.728,0,0,3,12,9,1,0,0,1,0,0,0,3
2,9,11,1.414,10,10,9.055,8,0,3,12,9,0,0,1,0,0,0,0,3
2,9,11,8.246,17,11,8.246,7,1,12.728,18,18,0,0,0,1,0,0,0,3
3,9,12,8.944,17,13,7.28,7,2,12.728,18,18,0,0,0,0,0,0,0,3
3,9,12,8.944,17,13,7.28,7,2,12.728,18,18,0,0,0,0,0,0,0,2
3.162,8,12,8.062,16,13,7.616,6,2,12.728,18,18,0,0,0,0,0,0,0,2
3.162,8,12,8.062,16,13,7.616,6,2,12.728,18,18,0,0,0,0,0,0,0,2
3.162,8,12,8.062,16,13,7.616,6,2,12.728,18,18,0,0,0,0,0,0,0,2
2.236,8,11,6.708,15,12,8.544,6,1,12.728,18,18,0,0,0,1,0,0,0,2
2.828,7,11,5.831,14,12,8.944,5,1,12.728,18,18,0,0,0,1,1,0,0,2
3.606,6,11,5.831,14,12,8.944,5,1,12.728,18,18,0,0,0,1,1,1,0,2
3.606,6,11,5.831,14,12,8.944,5,1,12.728,18,18,0,0,0,1,1,1,0,2
5,5,12,5,13,12,9.434,4,1,12.728,18,18,0,0,0,1,1,1,0,2
5,5,12,5,13,12,9.434,4,1,12.728,18,18,0,0,0,1,1,1,0,2
5,5,12,5,13,12,9.434,4,1,12.728,18,18,0,0,0,1,1,1,0,2
5.831,4,12,4.243,12,12,10,3,1,12.728,18,18,0,0,0,1,1,1,1,2
5.831,4,12,4.243,12,12,10,3,1,12.728,18,18,0,0,0,1,1,1,1,2
5.831,4,12,3.606,11,12,10,3,1,12.728,18,18,0,0,0,1,1,1,1,2
6.708,3,12,3.162,10,12,10.63,2,1,12.728,18,18,0,0,0,0,1,1,1,2
6.708,3,12,3.162,10,12,10.63,2,1,12.728,18,18,0,0,0,0,1,1,1,2
6.708,3,12,3.162,10,12,10.63,2,1,12.728,18,18,0,0,0,0,1,1,1,2
3,9,12,7.28,16,11,11.314,1,1,12.728,18,18,0,0,0,0,1,1,1,2
2,9,11,7.071,16,10,1,8,9,12.728,18,18,0,0,0,0,0,1,0,2
2,9,11,7.071,16,10,1,8,9,12.728,18,18,0,0,0,0,0,0,0,2
2.236,8,11,6.083,15,10,2,7,9,12.728,18,18,0,0,0,0,0,0,0,2
1.414,8,10,6,15,9,2,7,9,12.728,18,18,0,0,0,1,0,0,0,2
1.414,8,10,5,14,9,2,7,9,12.728,18,18,0,0,0,1,0,0,0,2
2,7,9,4.123,13,8,3,6,9,1,10,9,0,1,0,1,0,0,0,2
2,7,9,4.123,13,8,3,6,9,1,10,9,0,1,0,1,1,0,0,2
2,7,9,4.123,13,8,3,6,9,1,10,9,0,1,0,1,1,1,0,2
2,7,9,4.123,13,8,3,6,9,1,10,9,0,1,0,1,0,0,0,3
1.414,8,10,4,13,9,3,6,9,12.728,18,18,0,0,0,1,0,0,0,3
2.236,8,11,4.123,13,10,3,6,9,12.728,18,18,0,0,0,0,0,0,0,3
2.236,8,11,4.123,13,10,3,6,9,12.728,18,18,0,0,0,0,0,0,0,2
3.162,8,12,4.472,13,11,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
2.828,7,11,2.236,11,10,4,5,9,12.728,18,18,0,0,1,0,0,0,0,2
2.828,7,11,2.236,11,10,4,5,9,12.728,18,18,0,0,1,0,0,0,0,2
2.828,7,11,2.236,11,10,4,5,9,12.728,18,18,0,0,1,0,0,0,0,2
2.236,7,10,2,11,9,4,5,9,12.728,18,18,1,0,0,1,0,0,0,2
2.236,7,10,2,11,9,4,5,9,12.728,18,18,1,0,0,1,0,0,0,2
1.414,8,10,2,11,9,4,5,9,12.728,18,18,1,0,0,1,1,0,0,2
2.236,7,10,1,10,9,5,4,9,9,18,9,1,0,0,1,1,1,0,2
2.236,7,10,1,10,9,5,4,9,9,18,9,1,0,0,1,0,0,0,3
2.828,7,11,1.414,10,10,5,4,9,12.728,18,18,0,0,1,0,0,0,0,3
3.606,7,12,2.236,10,11,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,3
2.236,8,11,6.708,15,12,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
3.162,8,12,7.211,15,13,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
2.236,8,11,6.708,15,12,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
2.828,7,11,5.831,14,12,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
2.828,7,11,5.831,14,12,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
2.236,7,10,5.385,14,11,7,2,9,12.728,18,18,0,0,0,0,0,0,0,2
3.162,6,10,4.472,13,11,8,1,9,12.728,18,18,0,0,0,0,0,0,0,2
3,6,9,4.123,13,10,8,1,9,6,15,9,0,0,0,1,0,0,0,2
3,6,9,4.123,13,10,8,1,9,6,15,9,0,0,0,1,1,0,0,2
4,5,9,4.123,13,10,8,1,9,6,15,9,0,0,0,1,1,1,0,2
5,4,9,3.162,12,10,9,0,9,5,14,9,0,0,0,1,1,1,0,2
5,4,9,3.162,12,10,9,0,9,5,14,9,0,0,0,1,1,1,0,2
5,4,9,3.162,12,10,9,0,9,5,14,9,0,0,0,1,1,1,0,2
6,3,9,2.236,11,10,12.728,0,0,4,13,9,0,0,1,1,1,1,1,2
6,3,9,3.162,12,10,12.728,0,0,4,13,9,0,0,0,1,1,1,1,2
6,3,9,3.162,12,10,12.728,0,0,4,13,9,0,0,0,1,1,1,1,2
7,2,9,2.236,11,10,12.728,0,0,3,12,9,0,0,1,0,1,1,1,2
7,2,9,2.236,11,10,12.728,0,0,3,12,9,0,0,1,0,1,1,1,2
8,1,9,2.236,11,10,12.728,0,0,3,12,9,0,0,1,0,1,1,1,2
9,0,9,1.414,10,10,12.728,0,0,2,11,9,0,1,1,1,1,1,1,2
9,0,9,1.414,10,10,12.728,0,0,2,11,9,0,1,1,1,0,0,0,3
9.22,0,11,2.236,10,11,12.728,0,0,8,17,9,0,0,0,1,0,0,0,3
3,9,12,6.325,15,11,12.728,0,0,9,18,9,0,0,0,0,0,0,0,3
3,9,12,6.708,15,12,12.728,0,0,9,18,9,0,0,0,0,0,0,0,2
4,9,13,6.403,14,13,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
3.162,8,12,5,13,12,12.728,0,0,8,17,9,0,0,0,0,0,0,0,2
3.162,8,12,5,13,12,12.728,0,0,8,17,9,0,0,0,0,0,0,0,2
3.162,8,12,5,13,12,12.728,0,0,8,17,9,0,0,0,0,0,0,0,2
3.606,6,11,3.606,12,11,12.728,0,0,5,14,9,0,0,0,0,0,0,0,2
3.606,6,11,3.606,12,11,12.728,0,0,5,14,9,0,0,0,0,0,0,0,2
3.606,6,11,3.606,12,11,12.728,0,0,5,14,9,0,0,0,0,1,0,1,2
4.123,5,10,2.236,11,10,1,8,9,4,13,9,0,0,1,0,0,1,0,2
4,5,9,2,11,9,1,8,9,4,13,9,1,0,0,1,0,0,0,2
4,5,9,1,10,9,1,8,9,4,13,9,1,0,0,1,1,0,0,2
0,9,9,8.544,17,6,2,7,9,3,12,9,0,0,0,1,1,1,0,2
0,9,9,8.544,17,6,2,7,9,3,12,9,0,0,0,1,1,1,0,2
0,9,9,8.544,17,6,2,7,9,3,12,9,0,0,0,1,1,1,0,2
1,8,9,7.616,16,6,3,6,9,2,11,9,0,1,0,1,1,1,0,2
1,8,9,7.616,16,6,3,6,9,2,11,9,0,1,0,1,0,0,0,3
2.236,7,10,6.325,15,7,4,5,9,1,10,9,0,1,0,1,0,0,0,3
2.828,7,11,6.083,15,8,12.728,0,0,1,10,9,0,1,0,1,0,0,0,3
3.606,7,12,6,15,9,12.728,0,0,3,12,9,0,0,0,1,0,0,0,3
4.243,6,12,4,13,9,12.728,0,0,2,11,9,0,1,0,1,0,0,0,3
5,5,12,4,13,9,12.728,0,0,2,11,9,0,1,0,1,0,0,0,3
5.657,5,13,4.123,13,10,12.728,0,0,10.817,18,3,0,0,0,1,0,0,0,3
6.403,4,13,3.162,12,10,12.728,0,0,10,17,3,0,0,0,1,0,0,0,3
6.403,4,13,3.162,12,10,12.728,0,0,10,17,3,0,0,0,1,0,0,0,3
5.831,4,12,3,12,9,12.728,0,0,1,10,9,0,1,0,1,0,0,0,3
5.831,4,12,3,12,9,12.728,0,0,1,10,9,0,1,0,1,0,0,0,3
5.831,4,12,3,12,9,12.728,0,0,1,10,9,0,1,0,1,1,0,0,3
5.831,4,12,3,12,9,12.728,0,0,1,10,9,0,1,0,1,1,1,0,2
5.831,4,12,2,11,9,12.728,0,0,1,10,9,1,1,0,1,0,0,0,3
6.403,4,13,2.236,11,10,12.728,0,0,10,17,3,0,0,1,1,0,0,0,3
7.071,4,14,2.828,11,11,12.728,0,0,9.434,17,4,0,0,0,0,0,0,0,3
7.071,4,14,2.828,11,11,12.728,0,0,9.434,17,4,0,0,0,0,0,0,0,2
7.81,4,15,3.606,11,12,12.728,0,0,8.944,17,5,0,0,0,0,0,0,0,2
7.071,4,14,2.236,10,11,12.728,0,0,8.602,16,4,0,0,0,0,0,0,0,2
7.071,4,14,2.236,10,11,12.728,0,0,8.602,16,4,0,0,0,0,0,0,0,2
7.071,4,14,2.236,10,11,12.728,0,0,8.602,16,4,0,0,0,0,0,0,0,2
6.403,4,13,1.414,10,10,12.728,0,0,9.22,16,3,0,0,1,0,0,0,0,2
6.403,4,13,1.414,10,10,12.728,0,0,9.22,16,3,0,0,1,0,0,0,0,2
6.403,4,13,1.414,10,10,12.728,0,0,9.22,16,3,0,0,1,0,1,0,1,2
1,9,10,12.728,18,18,12.728,0,0,8.485,15,3,0,0,0,0,1,1,1,2
6.708,3,12,12.728,18,18,1,8,9,5,14,9,0,0,0,1,0,1,0,2
7.211,3,13,12.728,18,18,12.728,0,0,8.485,15,3,0,0,0,0,0,0,0,2
7.071,4,14,12.728,18,18,12.728,0,0,7.81,15,4,0,0,0,0,0,0,0,2
7.81,3,14,12.728,18,18,12.728,0,0,7.071,14,4,0,0,0,0,0,0,0,2
7.81,3,14,12.728,18,18,12.728,0,0,7.071,14,4,0,0,0,0,0,0,0,2
7.81,3,14,12.728,18,18,12.728,0,0,7.071,14,4,0,0,0,0,0,0,0,2
8.602,2,14,9.849,18,13,12.728,0,0,6.403,13,4,0,0,0,0,0,0,0,2
8.062,2,13,9.487,18,12,12.728,0,0,7.211,13,3,0,0,0,0,0,0,0,2
8.062,2,13,9.487,18,12,12.728,0,0,7.211,13,3,0,0,0,0,0,0,0,2
8.544,1,12,9.22,18,11,4,5,9,2,11,9,0,1,0,1,0,0,0,2
8.544,1,12,9.22,18,11,4,5,9,2,11,9,0,1,0,1,1,0,0,2
8.544,1,12,9.055,18,10,4,5,9,2,11,9,0,1,0,1,1,1,0,2
7.616,2,12,9.055,18,10,4,5,9,2,11,9,0,1,0,1,0,0,0,3
8.944,1,13,8.246,17,11,12.728,0,0,6.325,11,3,0,0,0,1,0,0,0,3
9.434,1,14,8.944,17,13,12.728,0,0,5.385,11,4,0,0,0,0,0,0,0,3
9.434,1,14,8.944,17,13,12.728,0,0,5.385,11,4,0,0,0,0,0,0,0,2
10.817,0,15,8.602,16,14,12.728,0,0,4.123,10,5,0,0,0,0,0,0,0,2
10.296,0,14,8.062,16,13,12.728,0,0,5.099,10,4,0,0,0,0,0,0,0,2
10.296,0,14,8.062,16,13,12.728,0,0,5.099,10,4,0,0,0,0,0,0,0,2
12.728,0,0,7.211,15,13,5,9,4,5.099,10,4,0,0,0,0,0,0,0,2
12.728,0,0,5.831,14,12,6,9,3,6.083,10,3,0,0,0,1,0,0,0,2
12.728,0,0,5.831,14,12,6,9,3,6.083,10,3,0,0,0,1,0,0,0,2
12.728,0,0,5,13,12,6,9,3,6.083,15,8,0,0,0,0,1,0,1,2
12.728,0,0,5,13,12,6,9,3,6.083,15,8,0,0,0,0,1,1,1,2
12.728,0,0,5,13,12,6,9,3,6.083,15,8,0,0,0,0,1,1,1,2
12.728,0,0,4.243,12,12,6,9,3,5.099,14,8,0,0,0,0,1,1,1,2
12.728,0,0,3.606,12,11,1,8,9,5.385,14,7,0,0,0,1,0,1,0,2
12.728,0,0,3.606,12,11,1,8,9,5.385,14,7,0,0,0,1,0,0,0,2
12.728,0,0,2.828,11,11,2,7,9,4.472,13,7,0,0,0,1,1,0,1,2
12.728,0,0,2.828,11,11,2,7,9,4.472,13,7,0,0,0,1,1,1,1,2
12.728,0,0,2.828,11,11,2,7,9,4.472,13,7,0,0,0,1,1,1,1,2
12.728,0,0,2.236,10,11,3,6,9,3.606,12,7,0,0,0,0,1,1,1,2
12.728,0,0,2.236,10,11,3,6,9,3.606,12,7,0,0,0,0,1,1,1,2
12.728,0,0,2.236,10,11,3,6,9,3.606,12,7,0,0,0,0,1,1,1,2
1,9,10,1.414,10,10,1,8,9,3.606,11,6,0,0,1,1,0,1,0,2
1,9,10,1.414,10,10,1,8,9,3.606,11,6,0,0,1,1,0,0,0,2
0,9,9,1,10,9,1,8,9,2,11,9,1,1,0,1,0,0,0,2
0,9,9,6.083,15,10,2,7,9,1,10,9,0,1,0,1,0,0,0,2
1,9,10,6.325,15,11,2,7,9,3,12,9,0,0,0,1,0,0,0,2
2,9,11,6.708,15,12,5,4,9,2.236,10,7,0,0,0,0,0,0,0,2
2.236,8,11,5.831,14,12,2,9,7,2.236,10,7,0,0,0,1,0,0,0,2
2.236,8,11,5.831,14,12,2,9,7,2.236,10,7,0,0,0,1,0,0,0,2
2.828,7,11,5,13,12,2,9,7,2.236,10,7,0,0,0,1,0,0,0,2
2.828,7,11,5,13,12,2,9,7,2.236,10,7,0,0,0,1,0,0,0,2
2.236,7,10,4.472,13,11,3,9,6,1,10,9,0,1,0,1,0,0,0,2
2.236,7,10,4.472,13,11,3,9,6,1,10,9,0,1,0,1,0,0,0,2
2.236,7,10,4.472,13,11,3,9,6,1,10,9,0,1,0,1,1,0,0,2
2.236,7,10,4.472,13,11,3,9,6,1,10,9,0,1,0,1,1,1,0,2
2.236,7,10,4.472,13,11,3,9,6,1,10,9,0,1,0,1,0,0,0,3
2.828,7,11,5,13,12,2,9,7,2.236,10,7,0,0,0,1,0,0,0,3
2.828,7,11,5,13,12,2,9,7,2.236,10,7,0,0,0,1,0,0,0,3
3.606,6,11,5,13,12,2,9,7,2.236,10,7,0,0,0,1,1,0,0,3
3.606,6,11,5,13,12,2,9,7,2.236,10,7,0,0,0,1,1,1,0,2
4.472,5,11,4.243,12,12,2,9,7,2.236,10,7,0,0,0,1,1,1,0,2
4.472,5,11,4.243,12,12,2,9,7,2.236,10,7,0,0,0,1,1,1,0,2
4.472,5,11,4.243,12,12,2,9,7,2.236,10,7,0,0,0,1,1,1,0,2
4.472,5,11,4.243,12,12,2,9,7,2.236,10,7,0,0,0,1,1,1,0,2
4.472,5,11,4.243,12,12,2,9,7,2.236,10,7,0,0,0,1,1,1,0,2
4.472,5,11,4.243,12,12,2,9,7,2.236,10,7,0,0,0,1,1,1,0,2
5.385,4,11,3.606,11,12,2,9,7,2.236,10,7,0,0,0,1,1,1,1,2
5.385,4,11,3.606,11,12,2,9,7,2.236,10,7,0,0,0,1,1,1,1,2
5.385,4,11,3.606,11,12,2,9,7,2.236,10,7,0,0,0,1,1,1,1,2
5.385,4,11,3.606,11,12,2,9,7,2.236,10,7,0,0,0,1,1,1,1,2
6.325,3,11,3.162,10,12,2,9,7,3.606,12,7,0,0,0,0,1,1,1,2
6.325,3,11,3.162,10,12,2,9,7,3.606,12,7,0,0,0,0,1,1,1,2
5.385,4,11,3.162,10,12,2,9,7,3.606,12,7,0,0,0,0,1,1,1,2
3,9,12,7.28,16,11,2.236,8,7,2.828,11,7,0,0,0,0,1,1,1,2
3,9,12,7.28,16,11,2.236,8,7,2.828,11,7,0,0,0,0,0,1,0,2
2,9,11,7.071,16,10,1,8,9,3.606,11,6,0,0,0,0,0,0,0,2
2.236,8,11,6.083,15,10,2,7,9,3.162,10,6,0,0,0,0,0,0,0,2
1.414,8,10,6,15,9,1,8,9,3,12,9,0,0,0,1,0,0,0,2
1.414,8,10,6,15,9,1,8,9,3,12,9,0,0,0,1,0,0,0,2
1.414,8,10,7,16,9,1,8,9,3,12,9,0,0,0,1,1,0,0,2
2.236,7,10,6,15,9,2,7,9,2,11,9,0,1,0,1,1,1,0,2
2.236,7,10,6,15,9,2,7,9,2,11,9,0,1,0,1,0,0,0,3
2.828,7,11,6.083,15,10,3,6,9,7.616,12,2,0,0,0,1,0,0,0,3
4.243,6,12,5.385,14,11,2.236,8,7,6.325,11,3,0,0,0,0,0,0,0,3
4.243,6,12,5.385,14,11,2.236,8,7,6.325,11,3,0,0,0,0,0,0,0,2
5,6,13,5.831,14,12,1.414,8,8,5.385,11,4,0,0,0,0,0,0,0,2
5,5,12,4.472,13,11,2.828,7,7,6.083,10,3,0,0,0,0,0,0,0,2
5,5,12,4.472,13,11,2.828,7,7,6.083,10,3,0,0,0,0,0,0,0,2
5,5,12,4.472,13,11,2.828,7,7,6.083,10,3,0,0,0,0,0,0,0,2
5.385,4,11,3.162,12,10,4.243,6,6,12.728,18,18,0,0,0,1,0,0,0,2
5.385,4,11,3.162,12,10,4.243,6,6,12.728,18,18,0,0,0,1,0,0,0,2
5.385,4,11,3.162,12,10,4.243,6,6,12.728,18,18,0,0,0,1,1,0,1,2
